"Station
[001]","Day
[002]","Priority #
[003]","Sub-Recipe ID
[004]","Sub-Recipe URL
[005]","Sub-Recipe Name
[006]","Ingredient ID
[007]","Ingredient Name
[008]","Trim %
[009]","Weight/Quantity
[010]","Unit
[011]","Prep Instructions
[012]"
Oven - 018,Wed,1,1915,https://eatbetterday.ca/admin/ingredients/1915,Candied Pecans,,,,1.4,Kgs,"1) Mise all ingredients.
2) Place a large rondo pot on a burner over medium heat.
3) Place the maple syrup, pecans, and spice.
4) Mix well and allow the maple syrup to cook over the nuts. Let the mixture cook for 5 minutes stirring constantly.
5) Lay out on a baking sheet to cool.
6) Once cooled rough chop with a knife. They should be medium- small dice.
7) Weigh and label with the name, weight, date and your initials."
,,,1915,,,188,Kirkland Signature Organic Maple Syrup,,0.4261,Kgs,
,,,1915,,,1337,Rough Chopped Pecans (Oven W),,1.4,Kgs,
,,,1915,,,1730,Spice Mix For Maple Pecan Oats (oven W),,0.0365,Kgs,
Oven - 018,Wed,1,1337,https://eatbetterday.ca/admin/ingredients/1337,Rough Chopped Pecans,,,,1.4,Kgs,"**First check old product.**
1) If you do not have enough make a full batch.
2) Place pecans into the Food Processor and pulse.
3) You want the piece to be about dime sized.
4) Place into a container, weigh and label."
,,,1337,,,742,Whole Pecans,,1.4,Kgs,
Oven - 018,Wed,1,1730,https://eatbetterday.ca/admin/ingredients/1730,Spice Mix For Maple Pecan Oats,,,,0.0365,Kgs,"** Recipe makes more than needed** -Mix all ingredients well in a container.
1) Weigh and label."
,,,1730,,,98,Ground Nutmeg A,,0.0037,Kgs,
,,,1730,,,153,Ground Allspice,,0.0037,Kgs,
,,,1730,,,192,Ground Cinnamon,,0.0803,Kgs,
,,,1730,,,857,Ground Ginger,,0.011,Kgs,
Oven - 018,Wed,1,346,https://eatbetterday.ca/admin/ingredients/346,Spiced Seed Mix,,,,2.07,Kgs,"1) First check old product.
2) If you do not have enough make a full batch.
3) Use the rationale program or preheat oven to 350F and cook 8 minutes.
4) While the oven is preheating, mix both seeds, spices, and oil in a large bowl.
5) Line a large with parchment paper. Combine all seeds with oil and seasonings.
6) Use the rationale program or preheat oven to 350F and cook 10-15minutes -Leave on trays to cool then place into grey bin."
,,,346,,,44,Canola Oil,,0.0641,Kgs,
,,,346,,,150,Trophy Foods Roasted Salted Sunflower Seeds,,1.0681,Kgs,
,,,346,,,174,Unsalted Pumpkin Seeds,,1.0681,Kgs,
,,,346,,,571,Sprout Signature Seasoning (Oven W),,0.1709,Kgs,
Oven - 018,Wed,1,571,https://eatbetterday.ca/admin/ingredients/571,Sprout Signature Seasoning,,,,0.1709,Kgs,"*** Recipe makes extra spice**** - CHECK FOR OLD STOCK FIRST.
1) If you do not have enough make a full batch.
2) Mise all ingredients in a container and mix well until incorporated.
3) Weigh and label then place on the house spice shelf."
,,,571,,,147,Table Salt,,0.0256,Kgs,
,,,571,,,149,Garlic Powder (Kasuku Brand),,0.2136,Kgs,
,,,571,,,158,Ground Cumin (QUALITY Brand),,0.1068,Kgs,
,,,571,,,229,Sunspun or no name Chili Powder,,0.2136,Kgs,
,,,571,,,909,Paprika 1,,0.2136,Kgs,
Oven - 018,Tue,2,1855,https://eatbetterday.ca/admin/ingredients/1855,Cooked Yam Noodles,,,,38.2409,Kgs,"1) Fill a big pot with water and bring to a full boil.
2) Set a rice strainer inside a grey bin. Empty 10 packs of yam noodles into the rice strainer (maximum 3.5kg per bin).
3) Pour boiling water over the noodles until fully submerged and covered.
4) Leave uncovered and soak for 15–20 minutes until noodles are fully softened.
5) Check at 15 minutes for doneness.
6) While noodles are soaking, prepare two pails of cold tap water for flash cooling.
7) Once noodles are softened, lift the rice strainer and transfer noodles into a blue straining bin.
8) Immediately pour cold water over the noodles to flash cool.
9) Once fully chilled, transfer noodles back into a rice strainer and place into a grey storage bin with a grey lid underneath to catch excess water.
10) Store in the fridge until portioning day."
,,,1855,,,523,Yam Noodle,,12.8707,Kgs,
Oven - 018,Tue,2,1608,https://eatbetterday.ca/admin/ingredients/1608,Lemon Quinoa,,,,14.95,Kgs,"1) Batch cooled quinoa with the lemon pepper spice into grey bins.
2) Weigh and label."
,,,1608,,,317,Lemon Pepper Spice,,0.2288,Kgs,
,,,1608,,,965,Oven Baked Tri Colored Quinoa (Oven T),,15.2551,Kgs,
Oven - 018,Tue,2,2889,https://eatbetterday.ca/admin/ingredients/2889,Roasted Diced Mixed Peppers,,,,1.15,Kgs,"1) Pre-heat the oven using the program labelled: Flash Roasted Peppers select Dark and short, but turn the knob to increase time to 5 minutes. 2.) Add the canola oil to the amount of peppers needed, mix well to ensure even coating.
2) Place on trays with parchment in a single layer. Maximum 1.1kg per tray.
3) When the oven is ready, cook the peppers until they are slightly dark on the edges.
4) Remove from the oven and let stand on a rack and roll to cool.
5) Receive the peppers into a bin and weigh them. Label with the name, weight, date, and your initials."
,,,2889,,,44,Canola Oil,,0.0511,Kgs,
,,,2889,,,2888,Punch Diced Mixed Pepper (Veg T),,2.0444,Kgs,
Oven - 018,Tue,2,2042,https://eatbetterday.ca/admin/ingredients/2042,Steamed Baby Carrots,,,,13.975,Kgs,"1) Mise Ingredients.
2) Cook 2kg of carrots in a perforated hotel pan at 100% steam for 10- 15 mins. Carrots should be softend with a slight crunch. Not mash.
3) Allow to cool and place in a gray bin weight and label."
,,,2042,,,1371,Baby Carrots,,16.3054,Kgs,
Oven - 018,Tue,2,2713,https://eatbetterday.ca/admin/ingredients/2713,Steamed Garlic Yam Mash,,,,31.515,Kgs,"Mise all ingredients Steam potatoes in Rational oven. Arrange potato chunks in perforated trays or steam pans, 3 kg per pan. If cooking yams and potatoes together, use separate pans. Set Rational oven to Combi Steam mode, 212°F / 100°C, full steam. Steam for 35 minutes (depending on chunk size). Check Russet potatoes after 20 minutes, as they may cook faster than yams. Use a knife to test – it should pierce easily. For multiple tray levels, rotate trays halfway through cooking for even steam exposure. Heat liquids. While potatoes are steaming, heat coconut milk, spices, and confit in a separate pan. Remove from heat once hot. Mash in Hobart. Transfer steamed potatoes to the Hobart mixer (max 30 kg per batch). Add heated coconut milk and seasonings. Start with the whisk attachment at setting 1 for 1 minute, then setting 2 for 5 minutes until smooth and creamy. Transfer mashed potatoes to grey bins, weigh, label, and store."
,,,2713,,,94,Minced Garlic Confit (Sauce W),,0.789,Kgs,
,,,2713,,,147,Table Salt,,0.2254,Kgs,
,,,2713,,,148,Black Pepper,,0.0406,Kgs,
,,,2713,,,168,Canned Kosa Coconut Milk,,2.4797,Kgs,
,,,2713,,,2894,Large Diced Russet Potato (Veg T),,10.0316,Kgs,
,,,2713,,,2904,Large Diced Yams (Veg T),,18.643,Kgs,
Oven - 018,Fri,3,1441,https://eatbetterday.ca/admin/ingredients/1441,Sauced Yam Noodles,,,,48.96,Kgs,1) Batch ingredients together.
,,,1441,,,777,Japchae Sautee Sauce (Sauce W),,10.3529,Kgs,
,,,1441,,,1855,Cooked Yam Noodles (Oven T),,38.2409,Kgs,
Breakfast - 007,Tue,2,2880,https://eatbetterday.ca/admin/ingredients/2880,Small Dice Turkey Bacon,,,,0.2183,Kgs,"1) Lay strips flat: Place the cooked bacon strips on a cutting board in a single layer.
2) Slice into strips: Cut each bacon strip lengthwise into ¼–½ inch wide strips.
3) Dice: Turn the strips 90° and cut across into small cubes about ¼–½ inch per side."
,,,2880,,,2879,Pan Fry Turkey Bacon (Pro T),,0.2183,Kgs,
Breakfast - 007,Tue,2,2866,https://eatbetterday.ca/admin/ingredients/2866,Sundried Tomato Cheese Spread,,,,1.89,Kgs,"1) Place all in in ingredients into the vitamix blender and blend on high until smooth.
2) Weigh and label."
,,,2866,,,147,Table Salt,,0.0103,Kgs,
,,,2866,,,148,Black Pepper,,0.0018,Kgs,
,,,2866,,,149,Garlic Powder (Kasuku Brand),,0.0118,Kgs,
,,,2866,,,878,Thick Vegan Mayo (Sauce W),,0.7807,Kgs,
,,,2866,,,2353,(1354946) - President Crumbled Dairy Feta,,0.3595,Kgs,
,,,2866,,,2354,"(9013405) - Dairyland Cottage Cheese, 2 Percent",,0.4571,Kgs,
,,,2866,,,2556,Sliced Sundried Tomato (Breakfast T),,0.2619,Kgs,
,,,2866,,,2865,Sunspun Italian Seasoning,,0.0077,Kgs,
Break - 008,Fri,3,2903,https://eatbetterday.ca/admin/ingredients/2903,Build Omelettes + Melt Cheese,,,,15,un,"1) Mise all items.
2) Follow your spec to build the omelettes to proper weigh.
3) Place all omelettes onto sheet trays with parchment paper.
4) Set up the rational, Mode: Combi (Steam + Dry) Humidity: 30–40% Temp: 300°F Fan: Low–Medium Time: 3-5 minutes
5) Pull from oven and let cool.
6) Place into containers with sauce."
,,,2903,,,2361,Steamed Omelettes (Breakfast F),,15,un,
,,,2903,,,2883,Omelette Filling (Breakfast F),,0.825,Kgs,
,,,2903,,,2884,Shredded Nacho Cheese Blend,,0.3,Kgs,
Breakfast - 007,Fri,3,2883,https://eatbetterday.ca/admin/ingredients/2883,Omelette Filling,,,,0.825,Kgs,1) Batch together. Mix until its well incorporated.
,,,2883,,,2880,Small Dice Turkey Bacon (Breakfast T),,0.2183,Kgs,
,,,2883,,,2882,Sautee Omelette Veg (Breakfast F),,0.6067,Kgs,
Breakfast - 007,Fri,3,2890,https://eatbetterday.ca/admin/ingredients/2890,Peppers + Potatoes,,,,3.45,Kgs,"1) Batch together.
2) Weigh and label."
,,,2890,,,1967,Universal Roasted Potatoes (Oven T),,2.3,Kgs,
,,,2890,,,2889,Roasted Diced Mixed Peppers (Oven T),,1.15,Kgs,
Breakfast - 007,Fri,3,2882,https://eatbetterday.ca/admin/ingredients/2882,Sautee Omelette Veg,,,,0.6067,Kgs,"1) Start by placing a rondo pot on the rocket burner over high heat.
2) Lightly drizzle with oil to prevent sticking to the pot.
3) Add onions and cook for 3-5 miutes then add the peppers to the pot.
4) Sauté for 2–3 minutes to give the peppers some color.
5) Continue cooking until the onions are browned and fully cooked.
6) Peppers should still have some crunch.
7) Remove from heat and allow to cool.
8) Place into a grey bin.
9) Weigh and label.
10) Store in the fridge in the assigned area."
,,,2882,,,248,Small Diced Yellow Onion (Veg W),,0.3112,Kgs,
,,,2882,,,1121,Small Punch Diced Red Pepper (Veg T),,0.175,Kgs,
,,,2882,,,2881,Small Punch Diced Yellow Pepper (Veg T),,0.175,Kgs,
Breakfast - 007,Fri,3,2864,https://eatbetterday.ca/admin/ingredients/2864,Scramble Eggs,,,,5.47,Kgs,"1) Mix together both types of eggs and salt using a whisk.
2) Preheat flat top for large qualities, or frying pans for smaller quanitys.
3) Once hot drizzle with oil.
4) Cook scramble, making sure to not over mix but to fold creating large pices of scramble. Ask Bre for demo - Once cooked remove from heat and cool.
5) Weigh and label."
,,,2864,,,147,Table Salt,,0.0166,Kgs,
,,,2864,,,2862,(1248549) - Liquid Egg Whites,,3.5638,Kgs,
,,,2864,,,2863,Gordon Choice Liquid Whole Eggs,,2.1714,Kgs,
Breakfast - 007,Fri,3,2860,https://eatbetterday.ca/admin/ingredients/2860,Steamed Spinach Egg Bites,,,,60,un,"1) Turn on Rationale on the steamed egg bites preset
2) Place egg bites into a perforated hotel pan 4x6 **MAKE SURE YOU PUT THE BIG SIDE ON THE BOTTOM PLEASE AND THANK YOU**
3) Steam for 10 min.
4) Let cool on a rolling rack, wrap."
,,,2860,,,2358,(1409167) - Egg Solutions Spinach & Red Pepper Egg Bites,,60,un,
Breakfast - 007,Fri,4,2868,https://eatbetterday.ca/admin/ingredients/2868,Build Breakfast Wraps,,,,42,un,1) Lay down tortilla - 40-45 g sundried tomato cheese spread - 60- 65g diced seasoned chicken - 65-70g eggs - 10g spinach - Roll up the tortilla
,,,2868,,,134,Fresh Baby Spinach,,0.42,Kgs,
,,,2868,,,2453,Diced Seasoned Chicken (Pro F),,2.73,Kgs,
,,,2868,,,2864,Scramble Eggs (Breakfast F),,2.94,Kgs,
,,,2868,,,2866,Sundried Tomato Cheese Spread (Breakfast T),,1.89,Kgs,
,,,2868,,,2867,(1359935) - 10In Whole Wheat Flour Tortilla Wraps,,42,un,
Pro - 012,Tue,1,2876,https://eatbetterday.ca/admin/ingredients/2876,Defrost Chicken Apple Sausages,,,,46,un,1) Pull from freezer and let defrost until thaw.
,,,2876,,,2858,Spolumbo's Chicken Apple Sausages,,46,un,
Po - 013,Wed,1,2878,https://eatbetterday.ca/admin/ingredients/2878,Defrost Turkey Bacon,,,,0.2939,Kgs,1) Pull from freezer and let defrost until thaw.
,,,2878,,,2861,Turkey Bacon,,0.2939,Kgs,
Pro - 012,Wed,1,2500,https://eatbetterday.ca/admin/ingredients/2500,Salt N Pepper Mix,,,,0.2064,Kgs,1) Mix together and place in container. Just for protein station.
,,,2500,,,148,Black Pepper,,0.0426,Kgs,
,,,2500,,,2499,Windsor Coarse Kosher Salt,,0.1638,Kgs,
Pro - 012,Tue,2,2327,https://eatbetterday.ca/admin/ingredients/2327,Crumbled Feta,,,,0.7,Kgs,"Using Gloves, crumble the feta with your hands until there are no large chunks. Place in an appropriate sized container. Weigh, label and date."
,,,2327,,,2326,Kitchen Essentials Feta Cheese,,0.7,Kgs,
Pro - 012,Tue,2,2223,https://eatbetterday.ca/admin/ingredients/2223,Defrost Meatballs,,,,420,un,"1) Pull the meatballs from the freezer and place the amount needed on clean sheet trays.
2) Wrap the trays with plastic, and place them on a rack and roll in the fridge (make sure to place above any raw products as they meatballs are pre-cooked) to that overnight.
3) Label the trays with the amount of trays (ex. 1/2, 2/2), unit count, date, and your initials.
4) Enter your unit count in the Protein Prep Master List."
,,,2223,,,2203,(5388405) - Tavolini Italian Meatballs 2oz,,420,un,
Pro - 012,Tue,2,2783,https://eatbetterday.ca/admin/ingredients/2783,HF Cooked Lemon Pepper Chicken,,,,70,un,"Pre-heat the left oven on the grill setting (see protein guide for photos), select level 5 darkness and set the probe temp to 160F (Ask the Protein Lead or Sous for a demo if needed). Place the chicken breasts into a large mixing bowl. Drizzle the oil over the chicken from a squeeze bottle, then sprinkle the lemon pepper spice evenly over the breasts. Using clean gloved hands, mix the chicken until all pieces are evenly coated with oil and seasoning. Place the seasoned chicken breasts onto trays lined with parchment (No more than 5x6 or 30 units per tray). Once the oven has finished pre-heating, place the trays of chicken into the oven. Select the largest piece by the edge and stick the probe into the thickest part of the breast — try to get as much of the probe into the chicken as possible as this will give the oven an optimal temp reading (Ask the Protein Lead or Sous for a demo if needed). Close the oven door. Once the oven alarm goes off, remove the cooked breasts and place onto a rack and roll to cool slightly before placing the trays in the fridge. Once cool, wrap with plastic (if you are not slicing them right away), label with the name, weight, date, and your initials."
,,,2783,,,44,Canola Oil,,0.14,Kgs,
,,,2783,,,317,Lemon Pepper Spice,,0.14,Kgs,
,,,2783,,,2760,Defrost Chicken Breast For Client Units (salad Container)(Pro W),,70,un,
Pro - 012,Tue,2,2879,https://eatbetterday.ca/admin/ingredients/2879,Pan Fry Turkey Bacon,,,,0.2183,Kgs,"1) Preheat the pan: Place a non-stick skillet over medium heat and let it warm 1–2 minutes.
2) Prepare the bacon: Lay the turkey bacon strips in a single layer. Avoid overlapping for even cooking.
3) Cook the first side: Let the strips cook 4–5 minutes, allowing the edges to brown slightly. 4 )Flip the bacon: Use tongs to turn each strip over. Cook another 4–5 minutes until lightly browned and mostly crispy.
4) Add the maple drizzle: Lower heat slightly. Drizzle with the maple syrup over the bacon strips in the pan. Let it bubble and caramelize for 30–60 seconds, spooning it over the strips to coat evenly.
5) Drain and serve: Transfer bacon into a perforated hotel pan and let cool."
,,,2879,,,188,Kirkland Signature Organic Maple Syrup,,0.031,Kgs,
,,,2879,,,2878,Defrost Turkey Bacon (Po W),,0.2939,Kgs,
Pro - 012,Fri,3,2877,https://eatbetterday.ca/admin/ingredients/2877,Cooked Apple Sausages,,,,46,un,"1) Preheat oven to 400 °F.
2) Place sausages on a baking sheet lined with parchment and spray lightly with oil on the tray and ontop of the sausages.
3) Bake 10- 15 minutes until fully cooked. Once done remove from oven and check the temp of the chicken sausage is 165F.
4) Remove from heat and allow time to cool + label."
,,,2877,,,2876,Defrost Chicken Apple Sausages (Pro T),,46,un,
Pro - 012,Tue,3,2224,https://eatbetterday.ca/admin/ingredients/2224,Seared Meatballs,,,,420,un,"1) Pre-heat the tilt skillet on high for 5-10 mins. Add enough canola oil to coat the whole skillet.
2) Once the skillet is hot, add your meat balls - make sure not to add too many as they will not brown.
3) Sear all sides of each meatball until they are golden brown. Use tongs or spatulas to flip them.
4) When each piece is perfectly browned, turn off the skillet and remove from heat.
5) Place the meat balls into hotel pans and place them on sheet trays on a rack and roll in the fridge to cool.
6) Once they have cooled 100%, wrap the pans in plastic and label with the amount of pans (ex. 1/2, 2/2), date, number of units and your initials.
7) Enter your unit count in the Protein Prep Master List."
,,,2224,,,2223,Defrost Meatballs (Pro T),,420,un,
Pro - 012,Tue,4,2784,https://eatbetterday.ca/admin/ingredients/2784,HF Sliced Lemon Pepper Full Breast,,,,70,un,"1) Set up a brown cutting board and chef knife.
2) Place parchment paper on sheet trays.
3) Process the pre-cut chicken on the chicken slap chopper, lying the chicken across the slicer to process nice sliced chicken. Catching each breast once punched and placing on the sheet trays. 1 breast = 1 portion
4) Wrap each tray with plastic wrap, label with date, your initials, total weight, and portion count."
,,,2784,,,2783,HF Cooked Lemon Pepper Chicken (Pro T),,70,un,
Pro - 012,Tue,4,2844,https://eatbetterday.ca/admin/ingredients/2844,Sear and Cooked Sirloin Steaks,,,,12.9,Kgs,"1) Pat steaks dry with paper towel.
2) Season steaks with salt and pepper on both sides.
3) Preheat flattop to high heat.
4) Once hot sear steaks on high heat for 1 minute per side.
5) Place on a sheet tray with parchment.
6) Once all steaks are seared, preheat oven to finsish them to temp.
7) On the rational select beef, then pan fried option.
8) Set the sear to dark, and probe temp to 128 -Prob steaks and cook, once cooked remove from oven to chill.
9) Let sit for 30 mins before slicing."
,,,2844,,,2500,Salt N Pepper Mix (Pro W),,0.2064,Kgs,
,,,2844,,,2843,"CAB Sirloin Flap Beef Steaks, Frozen",,17.1312,Kgs,
Pro - 012,Tue,4,2850,https://eatbetterday.ca/admin/ingredients/2850,Slice Sirloin Steaks,,,,12.9,Kgs,"Once steaks have cooled slice against the 1/4 inch slices, place portioned steaks into 100g portions.
1) Wrap with plastic and label."
,,,2850,,,2844,Sear and Cooked Sirloin Steaks,,12.9,Kgs,
Packing - 016,Wed,1,2887,https://eatbetterday.ca/admin/ingredients/2887,1oz Garlic Aoli Portioned,,,,15,un,Portion into 1oz portion cups.
,,,2887,,,2885,Breakfast Garlic Aoli (Sauce W),,0.45,Kgs,
Packing - 016,Wed,1,2543,https://eatbetterday.ca/admin/ingredients/2543,1oz Spiced Seed Topper,,,,115,un,"1) Portion into 1oz. This sauce is used in other items so please only portioned amount needed.
2) Record portion total on on the prep masterlist."
,,,2543,,,346,Spiced Seed Mix (Oven W),,2.07,Kgs,
Packing - 016,Wed,1,2886,https://eatbetterday.ca/admin/ingredients/2886,2 oz House Ketchup Sauce,,,,23,un,"1) Portion into 2.oz This item is used in other recipes, please dont over portion the sauce.
2) Record portion total on on the prep masterlist."
,,,2886,,,2871,House Ketchup Sauce (Sauce W),,1.265,Kgs,
Packing - 016,Wed,1,2643,https://eatbetterday.ca/admin/ingredients/2643,2.5oz Rosemary Tahini Sauce,,,,115,un,"1) Portion into 2.5 oz. This sauce is used in other items so please only portioned amount needed.
2) Record portion total on on the prep masterlist."
